HAUL_CYCLE_REC_IDENT,LOAD_START_TIMESTAMP,LOADING_EASTING,LOADING_NORTHING,LOADING_ELEVATION,LOAD_LOCATION_SNAME,BLOCK_SNAME,DUMP_LOCATION_SNAME
2891844,00:32.0,803940.9211,7511076.641,NULL,ROM2_RLSP_SOUTH,NULL,CRUSHER2
2891860,05:55.0,803950.7278,7511074.732,NULL,ROM2_RLSP_SOUTH,NULL,CRUSHER2
2891874,02:47.0,804082.08,7510895.14,NULL,ROM2_2_25_21,NULL,CRUSHER1
2891897,15:26.0,798935.8914,7513091.34,NULL,ROM1_2_15_13,NULL,CRUSHER3
2891949,22:36.0,804064.737,7510891.616,NULL,ROM2_2_25_21,NULL,CRUSHER1
2891975,29:12.0,804251.9448,7510365.501,NULL,ROM2_1_9_28,NULL,CRUSHER1
2891990,33:52.0,804052.608,7510886.809,NULL,ROM2_2_25_21,NULL,CRUSHER2
2892038,50:44.0,804248.8999,7510401.081,NULL,ROM2_1_9_28,NULL,CRUSHER2
2892056,55:21.0,804247.5019,7510405.924,NULL,ROM2_1_9_28,NULL,CRUSHER2
2892059,55:45.0,804022.5161,7510889.97,NULL,ROM2_2_25_21,NULL,CRUSHER2
2892089,25:32.0,804240.4039,7510427.698,NULL,ROM2_1_9_28,NULL,CRUSHER1
2892096,30:23.0,804029.8092,7510890.14,NULL,ROM2_2_25_21,NULL,CRUSHER2
2892111,29:55.0,798975.8929,7513080.818,NULL,ROM1_2_15_13,NULL,CRUSHER3
2892132,44:58.0,805836.7922,7512817.651,NULL,D201_400_820_396,D201_400_820_396_BAS_80,CRUSHER1
2892133,36:58.0,798975.8001,7513088.016,NULL,ROM1_2_15_13,NULL,CRUSHER3
2892169,44:56.0,798787.3368,7513185.117,NULL,ROM1_2_13_24,NULL,CRUSHER3
2892227,11:09.0,806242.9253,7512904.57,NULL,D104_444_812_444,D104_444_812_444_SEH_4,CRUSHER2
2892233,49:49.0,806237.8445,7512912.948,NULL,D104_444_812_444,D104_444_812_444_SEH_4,CRUSHER2
2892289,22:22.0,804123.0534,7510891.874,NULL,ROM2_2_25_21,NULL,CRUSHER2
2892326,35:16.0,804849.8079,7510911.684,NULL,ROM2_2_13_24,NULL,CRUSHER1
2892328,42:45.0,805818.3526,7512804.502,NULL,D201_400_820_396,D201_400_820_396_BAS_80,CRUSHER2
2892334,44:03.0,806239.4469,7512910.572,NULL,D104_444_812_444,D104_444_812_444_SEH_4,CRUSHER1
2892351,55:10.0,805824.5234,7512804.43,NULL,D201_400_820_396,D201_400_820_396_BAS_80,CRUSHER2
2892360,50:09.0,798932.0048,7513093.741,NULL,ROM1_2_15_13,NULL,CRUSHER3
2892416,04:00.0,798918.4245,7513098.301,NULL,ROM1_2_15_13,NULL,CRUSHER3
2892485,25:22.0,806233.3972,7512921.67,NULL,D104_444_812_444,D104_444_812_444_SEH_4,CRUSHER1
2892494,20:04.0,798778.391,7513188.253,NULL,ROM1_2_13_24,NULL,CRUSHER3
2892509,23:58.0,804234.9214,7510481.563,NULL,ROM2_1_9_28,NULL,CRUSHER2
2892526,37:54.0,806231.8427,7512925.563,NULL,D104_444_812_444,D104_444_812_444_SEH_4,CRUSHER1
2892534,42:00.0,806230.4619,7512928.25,NULL,D104_444_812_444,D104_444_812_444_SEH_4,CRUSHER2
2892578,00:46.0,805804.5229,7512792.249,NULL,D201_400_820_396,D201_400_820_396_BAS_80,CRUSHER2
2892589,54:46.0,804237.1179,7510473.036,NULL,ROM2_1_9_28,NULL,CRUSHER1
2892609,23:56.0,806229.5168,7512945.656,NULL,D104_444_812_444,D104_444_812_444_SEH_4,CRUSHER2
2892624,14:27.0,804096.5224,7510892.896,NULL,ROM2_2_25_21,NULL,CRUSHER2
2892685,14:57.0,804844.0404,7510921.684,NULL,ROM2_2_13_24,NULL,CRUSHER2
2892718,22:39.0,798912.7632,7513104.834,NULL,ROM1_2_15_13,NULL,CRUSHER3
2892742,07:30.0,805824.2146,7512792.215,NULL,D201_400_820_396,D201_400_820_396_BAS_80,CRUSHER1
2892757,46:23.0,806229.1324,7512959.91,NULL,D104_444_812_444,D104_444_812_444_SEH_4,CRUSHER1
2892790,49:40.0,798787.184,7513175.891,NULL,ROM1_2_13_24,NULL,CRUSHER3
2892823,04:35.0,804117.9016,7510894.874,NULL,ROM2_2_25_21,NULL,CRUSHER1
2892825,05:23.0,804812.8238,7510911.664,NULL,ROM2_2_13_24,NULL,CRUSHER2
2892828,05:27.0,798926.6127,7513102.301,NULL,ROM1_2_15_13,NULL,CRUSHER3
2892842,12:57.0,804225.7482,7510480.59,NULL,ROM2_1_9_28,NULL,CRUSHER1
2892870,19:37.0,804117.6844,7510897.886,NULL,ROM2_2_25_21,NULL,CRUSHER2
2892908,31:46.0,804234.8172,7510483.712,NULL,ROM2_1_9_28,NULL,CRUSHER2
2892929,38:19.0,804790.9151,7510907.457,NULL,ROM2_2_13_24,NULL,CRUSHER2
2892931,46:16.0,806236.3793,7512939.792,NULL,D104_444_812_444,D104_444_812_444_SEH_4,CRUSHER1
2892941,41:10.0,798937.3571,7513097.056,NULL,ROM1_2_13_24,NULL,CRUSHER3
2892954,57:39.0,805806.0962,7512778.19,NULL,D201_400_820_396,D201_400_820_396_BAS_80,CRUSHER1
2892970,59:18.0,806234.8714,7512944.444,NULL,D104_444_812_444,D104_444_812_444_SEH_4,CRUSHER1
2892987,56:39.0,804118.735,7510904.697,NULL,ROM2_2_25_21,NULL,CRUSHER1
2893101,32:39.0,806233.9937,7512953.952,NULL,D104_444_812_444,D104_444_812_444_SEH_4,CRUSHER2
2893120,34:37.0,805823.8934,7512779.94,NULL,D201_400_820_396,D201_400_820_396_BAS_80,CRUSHER1
2893144,44:26.0,806233.5922,7512959.465,NULL,D104_444_812_444,D104_444_812_444_SEH_4,CRUSHER1
2893202,48:53.0,804087.1808,7510899.076,NULL,ROM2_2_25_21,NULL,CRUSHER2
2893204,56:52.0,806233.4533,7512963.663,NULL,D104_444_812_444,D104_444_812_444_SEH_4,CRUSHER2
2893295,14:36.0,799000.9333,7513081.549,NULL,ROM1_2_15_13,NULL,CRUSHER3
2893325,24:09.0,804077.6307,7510892.511,NULL,ROM2_2_25_21,NULL,CRUSHER1
2893335,35:27.0,806233.4587,7512972.361,NULL,D104_444_812_444,D104_444_812_444_SEH_4,CRUSHER2
2893424,56:54.0,798968.7863,7513090.318,NULL,ROM1_2_15_13,NULL,CRUSHER3
2893425,09:41.0,805830.8501,7512766.206,NULL,D201_400_820_396,D201_400_820_396_BAS_80,CRUSHER2
2893446,12:11.0,804102.2182,7510892.431,NULL,ROM2_2_25_21,NULL,CRUSHER2
2893451,04:44.0,806232.8265,7512980.914,NULL,D104_444_812_444,D104_444_812_444_SEH_4,CRUSHER2
2893516,50:42.0,804071.2064,7510892.896,NULL,ROM2_2_25_21,NULL,CRUSHER2
2893530,00:24.0,804067.6895,7510893.422,NULL,ROM2_2_25_21,NULL,CRUSHER2
2893533,01:28.0,798933.5016,7513099.135,NULL,ROM1_2_15_13,NULL,CRUSHER3
2893674,52:14.0,804053.495,7510893.84,NULL,ROM2_2_25_21,NULL,CRUSHER1
2893694,56:40.0,804049.1903,7510891.735,NULL,ROM2_2_25_21,NULL,CRUSHER2
2893700,00:49.0,804249.0429,7510416.382,NULL,ROM2_1_9_28,NULL,CRUSHER1
2893727,08:24.0,804499.6614,7511592.629,NULL,ROM2_3_34_36,NULL,CRUSHER1
2893745,13:13.0,798911.7364,7513113.563,NULL,ROM1_2_13_24,NULL,CRUSHER3
2835198,46:21.0,798678.5861,7514917.093,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2835247,03:39.0,805611.3455,7512821.61,NULL,D202_396_801_400,D202_396_801_400_MNH_3,CRUSHER1
2835330,59:59.0,798680.0174,7514917.043,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2835397,28:20.0,798689.2808,7514916.247,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2835403,27:29.0,804820.5338,7510551.501,NULL,ROM2_1_1_31,NULL,CRUSHER1
2835417,31:14.0,798804.9529,7513471.257,NULL,ROM1_2_10_29,NULL,CRUSHER3
2835440,43:20.0,798694.9615,7514915.851,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2835488,54:18.0,804811.3084,7510549.278,NULL,ROM2_1_1_31,NULL,CRUSHER1
2835516,04:42.0,798702.1491,7514916.247,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2835549,15:30.0,806874.1476,7509052.085,NULL,G101_420_804_420,G101_420_804_420_BAH_7,CRUSHER1
2835556,14:40.0,798705.3359,7514916.22,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2835560,17:32.0,805603.4777,7512753.088,NULL,D202_396_801_400,D202_396_801_400_MNH_3,CRUSHER1
2835596,25:25.0,798708.9829,7514916.467,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2835649,06:45.0,798719.5074,7514915.765,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2835685,46:03.0,804796.1484,7510550.37,NULL,ROM2_1_1_31,NULL,CRUSHER1
2894935,14:37.0,804262.7772,7510322.873,NULL,ROM2_1_9_28,NULL,CRUSHER2
2894943,18:01.0,804763.8435,7510924.231,NULL,ROM2_2_13_24,NULL,CRUSHER1
2894949,19:13.0,798942.0099,7513103.262,NULL,ROM1_2_13_24,NULL,CRUSHER3
2895638,16:34.0,804775.0282,7510927.526,NULL,ROM2_2_13_24,NULL,CRUSHER2
2895719,05:34.0,804258.9635,7510328.414,NULL,ROM2_1_9_28,NULL,CRUSHER2
2895731,10:47.0,804261.5564,7510338.232,NULL,ROM2_1_9_28,NULL,CRUSHER1
2895735,22:36.0,804263.7469,7510347.669,NULL,ROM2_1_9_28,NULL,CRUSHER1
2895808,41:30.0,804745.8992,7510915.53,NULL,ROM2_2_13_24,NULL,CRUSHER2
2895829,42:30.0,803950.4157,7511039.51,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2895832,46:09.0,803949.8514,7511043.781,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2895865,52:25.0,798793.4073,7513186.216,NULL,ROM1_2_13_24,NULL,CRUSHER3
2895884,03:55.0,798966.7431,7513086.483,NULL,ROM1_2_15_12,NULL,CRUSHER3
2895890,01:58.0,804331.3851,7511341.377,NULL,ROM2_3_35_30,NULL,CRUSHER2
2895901,00:13.0,803948.9089,7511063.831,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2895911,05:12.0,804254.3877,7510407.394,NULL,ROM2_1_9_28,NULL,CRUSHER2
2895930,11:48.0,804787.8506,7510928.28,NULL,ROM2_2_13_24,NULL,CRUSHER2
2895940,12:11.0,804252.6912,7510420.855,NULL,ROM2_1_9_28,NULL,CRUSHER1
2895951,15:15.0,803943.6774,7511081.302,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2895954,17:21.0,804796.8455,7510927.739,NULL,ROM2_2_13_24,NULL,CRUSHER2
2895964,19:47.0,804248.9976,7510431.107,NULL,ROM2_1_9_28,NULL,CRUSHER2
2895978,23:16.0,803944.0348,7511085.364,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2896012,32:52.0,798810.6443,7513168.54,NULL,ROM1_2_13_24,NULL,CRUSHER3
2896019,35:56.0,804245.1803,7510451.347,NULL,ROM2_1_9_28,NULL,CRUSHER2
2896086,55:49.0,804244.2187,7510476.652,NULL,ROM2_1_9_28,NULL,CRUSHER2
2896131,08:17.0,804288.3128,7511320.302,NULL,ROM2_3_35_30,NULL,CRUSHER1
2896141,11:20.0,798985.3246,7513074.481,NULL,ROM1_2_13_24,NULL,CRUSHER3
2896158,16:03.0,804814.6642,7510942.293,NULL,ROM2_2_13_24,NULL,CRUSHER1
2896188,25:42.0,798814.2809,7513179.379,NULL,ROM1_2_15_12,NULL,CRUSHER3
2896212,31:01.0,798992.8906,7513083.804,NULL,ROM1_2_15_12,NULL,CRUSHER3
2896218,35:02.0,804844.8918,7510945.925,NULL,ROM2_2_13_24,NULL,CRUSHER1
2896247,40:36.0,804846.5928,7510941.168,NULL,ROM2_2_13_24,NULL,CRUSHER1
2896261,44:08.0,804334.6308,7511345.56,NULL,ROM2_3_35_30,NULL,CRUSHER1
2896267,46:45.0,798990.2254,7513085.195,NULL,ROM1_2_13_24,NULL,CRUSHER3
2896298,53:25.0,804842.82,7510958.66,NULL,ROM2_2_13_24,NULL,CRUSHER2
2896330,03:49.0,804806.7565,7510952.87,NULL,ROM2_2_13_24,NULL,CRUSHER2
2896350,06:27.0,804318.197,7511331.473,NULL,ROM2_3_35_30,NULL,CRUSHER2
2896363,11:13.0,804824.1963,7510959.616,NULL,ROM2_2_13_24,NULL,CRUSHER2
2896394,20:28.0,804248.5783,7510397.265,NULL,ROM2_1_9_28,NULL,CRUSHER2
2896399,21:52.0,804808.642,7510957.347,NULL,ROM2_2_13_24,NULL,CRUSHER1
2896438,32:22.0,804807.7528,7510951.909,NULL,ROM2_2_13_24,NULL,CRUSHER2
2896445,34:50.0,798993.0088,7513084.599,NULL,ROM1_2_13_24,NULL,CRUSHER3
2896453,36:05.0,804797.5514,7510955.831,NULL,ROM2_2_13_24,NULL,CRUSHER1
2896495,50:32.0,804767.4632,7510938.014,NULL,ROM2_2_13_24,NULL,CRUSHER2
2896498,52:20.0,798983.1183,7513078.06,NULL,ROM1_2_15_12,NULL,CRUSHER3
2896503,56:49.0,804264.9167,7510356.609,NULL,ROM2_1_9_28,NULL,CRUSHER2
2896504,58:17.0,804760.4609,7510936.363,NULL,ROM2_2_13_24,NULL,CRUSHER2
2896505,09:52.0,804317.2357,7511332.838,NULL,ROM2_3_35_30,NULL,CRUSHER1
2896510,12:05.0,804794.6383,7510942.658,NULL,ROM2_2_13_24,NULL,CRUSHER1
2896511,13:38.0,804319.2961,7511331.707,NULL,ROM2_3_35_30,NULL,CRUSHER2
2896513,48:15.0,804304.9815,7511329.873,NULL,ROM2_3_35_30,NULL,CRUSHER2
2896518,15:55.0,798968.34,7513084.95,NULL,ROM1_2_15_12,NULL,CRUSHER3
2896522,20:25.0,804311.8618,7511332.919,NULL,ROM2_3_35_30,NULL,CRUSHER2
2896566,37:43.0,804264.6753,7510342.5,NULL,ROM2_1_9_28,NULL,CRUSHER2
2896578,36:18.0,798781.3991,7513187.579,NULL,ROM1_2_13_24,NULL,CRUSHER3
2896599,42:25.0,798958.4421,7513088.205,NULL,ROM1_2_15_12,NULL,CRUSHER3
2896629,50:30.0,798953.0171,7513092.585,NULL,ROM1_2_15_12,NULL,CRUSHER3
2896636,54:45.0,804867.8962,7511209.189,NULL,ROM2_2_22_16,NULL,CRUSHER1
2896666,05:17.0,804884.8173,7511215.149,NULL,ROM2_2_22_16,NULL,CRUSHER2
2896674,03:02.0,798938.3224,7513100.904,NULL,ROM1_2_15_12,NULL,CRUSHER3
2896677,08:22.0,804885.558,7511215.128,NULL,ROM2_2_22_16,NULL,CRUSHER1
2896694,10:45.0,804504.4579,7511594.651,NULL,ROM2_3_34_36,NULL,CRUSHER1
2896698,10:30.0,798782.0435,7513197.169,NULL,ROM1_2_13_24,NULL,CRUSHER3
2896704,12:48.0,804261.8955,7510319.734,NULL,ROM2_1_9_28,NULL,CRUSHER2
2896705,15:29.0,804508.7954,7511594.823,NULL,ROM2_3_34_36,NULL,CRUSHER1
2896728,49:59.0,805536.2195,7511975.734,NULL,D203_408_009_412,D203_408_009_412_BAH_5,CRUSHER1
2896729,18:25.0,798784.7363,7513185.104,NULL,ROM1_2_13_24,NULL,CRUSHER3
2896736,20:09.0,804264.6956,7510315.329,NULL,ROM2_1_9_28,NULL,CRUSHER1
2896739,20:20.0,804282.2133,7511321.918,NULL,ROM2_3_35_30,NULL,CRUSHER2
2896748,05:15.0,804956.5175,7511241.78,NULL,ROM2_2_22_15,NULL,CRUSHER1
2896831,51:42.0,804280.8553,7511319.786,NULL,ROM2_3_35_30,NULL,CRUSHER1
2896849,51:46.0,804922.0971,7511226.586,NULL,ROM2_2_22_16,NULL,CRUSHER1
2840481,55:18.0,798710.4939,7514873.846,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2840498,07:43.0,806815.772,7509087.018,NULL,G101_420_804_420,G101_420_804_420_BAH_7,CRUSHER1
2840501,00:00.0,798772.3475,7513474.118,NULL,ROM1_2_10_29,NULL,CRUSHER3
2840511,09:00.0,798710.8583,7514877.745,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2840558,29:03.0,805995.8228,7511236.968,NULL,D305_408_821_408,D305_408_821_408_HLS_3,CRUSHER1
2840580,33:03.0,798757.3,7513471.64,NULL,ROM1_2_10_29,NULL,CRUSHER3
2840586,39:45.0,805991.8663,7511236.936,NULL,D305_408_821_408,D305_408_821_408_HLS_3,CRUSHER1
2840595,43:45.0,798711.7375,7514886.889,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2840672,06:47.0,798711.8852,7514889.981,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2840710,13:22.0,798792.8834,7513473.721,NULL,ROM1_2_10_29,NULL,CRUSHER3
2840740,27:00.0,798713.836,7514891.266,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2840917,21:12.0,798817.1744,7513462.073,NULL,ROM1_2_10_29,NULL,CRUSHER3
2840984,54:42.0,798720.7904,7514829.433,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2841001,59:34.0,798720.6611,7514829.341,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2841053,11:50.0,798720.5303,7514833.147,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2841111,27:46.0,798720.517,7514837.334,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2841127,27:00.0,804494.9442,7510685.696,NULL,ROM2_1_6_33,NULL,CRUSHER1
2841136,28:54.0,803952.4755,7511038.485,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2841175,44:02.0,805929.9908,7511234.37,NULL,D305_408_821_408,D305_408_821_408_HLS_3,CRUSHER1
2841178,44:02.0,798832.8343,7513459.379,NULL,ROM1_2_10_29,NULL,CRUSHER3
2841182,06:37.0,803944.3233,7511028.373,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2841202,54:41.0,804493.5794,7510683.91,NULL,ROM2_1_6_33,NULL,CRUSHER1
2841211,54:02.0,803936.1072,7511108.612,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2841257,27:16.0,805919.6374,7511234.028,NULL,D305_408_821_408,D305_408_821_408_HLS_3,CRUSHER1
2841263,20:27.0,804525.3692,7510688.716,NULL,ROM2_1_6_33,NULL,CRUSHER1
2841272,22:44.0,798828.6484,7513455.54,NULL,ROM1_2_10_29,NULL,CRUSHER3
2841285,26:12.0,804519.6885,7510688.801,NULL,ROM2_1_6_33,NULL,CRUSHER1
2841294,34:57.0,805914.8442,7511234.368,NULL,D305_408_821_408,D305_408_821_408_HLS_3,CRUSHER1
2841311,36:16.0,804515.7767,7510691.84,NULL,ROM2_1_6_33,NULL,CRUSHER1
2841348,46:45.0,804518.0511,7510687.925,NULL,ROM2_1_6_33,NULL,CRUSHER1
2841365,57:10.0,805914.0952,7511232.708,NULL,D305_408_821_408,D305_408_821_408_HLS_3,CRUSHER1
2841385,03:00.0,798721.5214,7514859.177,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2841387,07:08.0,805916.1347,7511228.644,NULL,D305_408_821_408,D305_408_821_408_HLS_3,CRUSHER1
2841403,09:15.0,798721.9874,7514861.413,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2841444,16:23.0,804527.7686,7510688.079,NULL,ROM2_1_6_33,NULL,CRUSHER1
2841520,46:25.0,806794.9389,7509069.293,NULL,G101_420_806_420,G101_420_806_420_BAH_4,CRUSHER1
2841565,57:03.0,806791.41,7509070.765,NULL,G101_420_806_420,G101_420_806_420_BAH_4,CRUSHER1
2841581,55:19.0,804535.6094,7510693.276,NULL,ROM2_1_6_33,NULL,CRUSHER1
2841598,10:26.0,798722.6964,7514880.307,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2841608,23:05.0,805635.9878,7512861.696,NULL,D202_392_801_400,D202_392_801_400_BAH_1,CRUSHER1
2841613,14:40.0,798722.4608,7514881.857,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2841616,14:52.0,806787.7369,7509074.099,NULL,G101_420_806_420,G101_420_806_420_BAH_4,CRUSHER1
2841654,27:17.0,805631.2504,7512862.47,NULL,D202_392_801_400,D202_392_801_400_BAH_1,CRUSHER1
2841655,29:10.0,798722.5929,7514886.136,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2841680,33:19.0,798723.5753,7514887.892,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2841704,02:15.0,805648.0606,7512841.03,NULL,D202_392_801_400,D202_392_801_400_BAH_1,CRUSHER1
2841758,57:30.0,805627.8594,7512863.454,NULL,D202_392_801_400,D202_392_801_400_BAH_1,CRUSHER1
2841771,54:15.0,798840.0732,7513448.871,NULL,ROM1_2_10_29,NULL,CRUSHER3
2841803,03:43.0,798830.2538,7513455.903,NULL,ROM1_2_10_29,NULL,CRUSHER3
2841806,10:31.0,806797.2781,7509054.307,NULL,G101_420_806_420,G101_420_806_420_BAH_4,CRUSHER1
2841848,16:44.0,804535.8475,7510687.634,NULL,ROM2_1_6_31,NULL,CRUSHER1
2841863,36:48.0,NULL,NULL,NULL,ROM1_2_10_29,NULL,CRUSHER3
2841897,28:55.0,804531.8631,7510689.847,NULL,ROM2_1_6_31,NULL,CRUSHER1
2841906,33:04.0,804542.5202,7510687.526,NULL,ROM2_1_6_31,NULL,CRUSHER1
2841923,41:53.0,798728.2741,7514894.365,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2841937,45:58.0,806790.1707,7509060.984,NULL,G101_420_806_420,G101_420_806_420_BAH_4,CRUSHER1
2841939,51:01.0,798731.3981,7514894.289,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2841971,51:50.0,798835.4934,7513452.337,NULL,ROM1_2_10_29,NULL,CRUSHER3
2842003,03:22.0,804564.8701,7510689.74,NULL,ROM2_1_6_31,NULL,CRUSHER1
2842028,48:49.0,798830.548,7513461.928,NULL,ROM1_2_10_29,NULL,CRUSHER3
2842071,41:53.0,798814.8417,7513454.947,NULL,ROM1_2_10_29,NULL,CRUSHER3
2842090,40:42.0,806781.8814,7509075.707,NULL,G101_420_806_420,G101_420_806_420_BAH_4,CRUSHER1
2842104,42:33.0,804539.2882,7510685.305,NULL,ROM2_1_6_31,NULL,CRUSHER1
2842105,46:26.0,798741.9737,7514893.892,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2842216,10:36.0,804553.0435,7510691.23,NULL,ROM2_1_6_31,NULL,CRUSHER1
2842225,29:05.0,798754.2624,7514893.603,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2842240,16:42.0,804546.0364,7510691.857,NULL,ROM2_1_6_31,NULL,CRUSHER1
2842249,28:47.0,806790.4877,7509045.361,NULL,G101_420_806_420,G101_420_806_420_BAH_4,CRUSHER1
2842277,32:52.0,806789.1959,7509046.362,NULL,G101_420_806_420,G101_420_806_420_BAH_4,CRUSHER1
2842320,44:24.0,806787.4066,7509047.563,NULL,G101_420_806_420,G101_420_806_420_BAH_4,CRUSHER1
2842331,41:34.0,804567.6364,7510685.395,NULL,ROM2_1_6_31,NULL,CRUSHER1
2842341,49:48.0,806788.407,7509048.494,NULL,G101_420_806_420,G101_420_806_420_BAH_4,CRUSHER1
2842358,53:10.0,798761.2427,7514894.716,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2842391,18:39.0,804563.81,7510686.886,NULL,ROM2_1_6_31,NULL,CRUSHER1
2842404,05:57.0,806783.1403,7509051.952,NULL,G101_420_806_420,G101_420_806_420_BAH_4,CRUSHER1
2842457,18:58.0,798732.2468,7514837.326,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2842585,06:53.0,804531.1882,7510681.32,NULL,ROM2_1_6_31,NULL,CRUSHER1
2842590,01:42.0,798732.9811,7514849.305,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2842599,01:24.0,804530.3723,7510690.598,NULL,ROM2_1_6_31,NULL,CRUSHER1
2842603,07:06.0,798732.9533,7514849.815,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2842617,10:35.0,804527.3265,7510688.37,NULL,ROM2_1_6_31,NULL,CRUSHER1
2842624,14:25.0,804523.0305,7510689.718,NULL,ROM2_1_6_31,NULL,CRUSHER1
2842627,17:23.0,NULL,NULL,NULL,G101_420_806_420,G101_420_806_420_BAH_4,CRUSHER1
2842630,28:35.0,NULL,NULL,NULL,G101_420_806_420,G101_420_806_420_BAH_4,CRUSHER1
2842639,18:34.0,804520.2516,7510686.107,NULL,ROM2_1_6_31,NULL,CRUSHER1
2842666,35:24.0,798733.6998,7514857.977,NULL,Z601_800_701_412,Z601_800_701_412_SIH_1,CRUSHER3
2842674,34:37.0,798749.37,7513477.412,NULL,ROM1_2_10_29,NULL,CRUSHER3
2842677,51:13.0,804509.2885,7510685.69,NULL,ROM2_1_6_31,NULL,CRUSHER1
2842707,51:00.0,798743.3099,7513475.089,NULL,ROM1_2_10_29,NULL,CRUSHER3
2835735,14:20.0,798720.2054,7514915.582,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2835770,17:26.0,798828.1086,7513462.835,NULL,ROM1_2_10_29,NULL,CRUSHER3
2835794,18:29.0,804485.7475,7510689.832,NULL,ROM2_1_6_33,NULL,CRUSHER1
2835900,47:47.0,804465.5372,7510682.597,NULL,ROM2_1_6_33,NULL,CRUSHER1
2835940,00:41.0,804470.1054,7510684.865,NULL,ROM2_1_6_33,NULL,CRUSHER1
2835971,13:34.0,804479.1526,7510686.046,NULL,ROM2_1_6_33,NULL,CRUSHER1
2835991,25:12.0,798740.0222,7514915.204,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2836001,30:34.0,798741.0529,7514915.648,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2836046,42:44.0,798838.1221,7513468.095,NULL,ROM1_2_10_29,NULL,CRUSHER3
2836047,48:38.0,806846.7538,7509072.998,NULL,G101_420_804_420,G101_420_804_420_BAH_7,CRUSHER1
2836062,54:56.0,804807.8049,7510559.239,NULL,ROM2_1_1_31,NULL,CRUSHER1
2836066,53:38.0,798840.7325,7513459.184,NULL,ROM1_2_10_29,NULL,CRUSHER3
2836079,04:31.0,798752.486,7514914.832,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2836093,12:59.0,805596.3772,7512732.352,NULL,D202_396_801_400,D202_396_801_400_MNH_3,CRUSHER1
2836121,20:49.0,798759.0052,7514914.666,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2836138,25:01.0,798838.9628,7513461.812,NULL,ROM1_2_10_29,NULL,CRUSHER3
2836182,48:14.0,798676.9607,7514905.85,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
2836192,51:58.0,798679.8386,7514905.815,NULL,Z601_800_701_412,Z601_800_701_412_SIH_2,CRUSHER3
